Digital Marketing , 2500
Graphic Design , 3000
Operations , 2000
Digital Marketing , 1000
Zoho Development , 8000
Content Writing , 20000
Content Writing , 7000
Graphic Design , 1000
Information Technology , 4000
Social Media Marketing , 2000  
Sales , 3000-5000  
Graphic Design , 8000
Business Development  , 1000
Content Research , 2000
Graphic Design , 3000
Content Writing , 4000
Business Development  , 3000
Fundraising , 2500  
Content Writing & Voice over , 5000
Content Writing , 5000
Human Resources  , 1000
Business Development  , 15000
Project Management , 1000
Operations , 4000
Graphic Design , 8000
Front End Development , 7000
Research , 2000
Mobile App Development , 5000
Creative Design , 8000
Graphic Design , 5000
Content Writing , 5000
.NET Development , 3000
iOS Development , 5000
Content Writing , 3000
Digital Marketing , 5000
Machine Learning & Internet of Things - IOT , 15000
Digital Marketing , 2000
Business Analytics  , 15000
Business Development  , 1100
Mobile App Development , 2000
Graphic Design , 1500
Digital Volunteering ,0 
Mobile App Development , 20000
Graphic Design , 1000
Content Writing , 1000
Research/Data Collection ,0 
Digital Marketing , 2000
Video Editing , 2500
Business Development  , 15000
Human Resources  , 1000
Sustainable Finance , 1000
Content Writing , 1000
Marketing , 1500
Social Media Marketing , 1000
Technical Writing , 1000
Content Writing , 6000
Marketing , 3000
Technical Writing , 2000
Content Writing , 1000
Digital Marketing , 1000
Content Writing , 4000
Hypercasual Game Design , 10000
Web Development , 1000  
Web Development , 5000
Operations , 4000
Content Writing , 3000
Business Development  , 3500
Animation , 5000
Placement Coordination , 2500
Content Writing , 10000
ESP32 IoT Firmware Development , 5000
Graphic Design , 5000
Business Development  , 2000
Python Development  , 2000
Content Writing , 5000
Business Development  , 2000
Marketing , 2000
Content Development  , 7000
Content Writing , 5000
Content Writing , 10000
Digital Marketing , 2000
Content Writing ,0 
Digital Marketing , 10000
Content Writing , 5000
Social Media Marketing , 4500
News Anchoring , 1500
Graphic Design , 2500
Operations , 3000
Business Development  , 3000
Creative Design , 1000
Content Writing , 1000
Human Resources  , 8000
PHP Development , 4000
Digital Marketing , 3000
Mobile App Development , 5000
Digital Marketing , 10000
Graphic & Web Designer , 5000-9000  
Machine Learning & AI , 2000
Digital Marketing , 7000
Content Writing , 3000
Vue Stack Development , 2000
Business Development  , 2000
Social Media Marketing , 5000
Graphic Design , 2000
Market Research , 8000
Video Making/Editing , 1000
Graphic Design , 2000
Graphic Design , 1000
Digital Marketing , 1500
Content Writing ,0 
Database Building/Management ,0 
Videography , 400  
Law/ Legal , 2000
Content Writing , 2500
Graphic Design , 7000
Graphic Design , 1000
PHP Development , 2000-2500  
Graphic Design , 4000
Content Writing , 5000
Business Development  , 1000 /week 
Digital Marketing , 1000
Python Development , 10000
Graphic Design , 4500
Graphic Design , 5500
Digital Marketing , 1000
Web Development , 5000
Content Writing , 5000
Digital Marketing , 5000
Graphic Design , 6000
Social Media Marketing , 3500
Digital Marketing , 2500
Business Development  , 2500
Content Writing , 1500
Graphic Design , 10000
Graphic Design , 5000
Social Media Marketing , 1000
Content Writing , 2000
Content Writing , 1000
Content Writing , 7000
Content Writing , 10000
Customer Support , 2000  
Digital Marketing , 5000
Human Resources  ,0 
Social Media Marketing , 1000
Marketing , 8000
Content Writing , 100 /Write-up 
WordPress Development , 1000  
Graphic Design , 10000
Front-end Web Design , 1000
Digital Growth Hacking , 10000
Animation , 4000
Graphic Design , 2000
Campus Ambassador ,0 
Social Media Marketing , 7500
Campus Ambassador ,0 
Content Writing , 1000
Content Development  , 3000
Content Development  , 2000
Graphic Design , 10000
Mobile App Development , 2000
Web Development , 10000
Web Development , 2000
ReactJs Development , 8000
Fashion Design , 1000
Social Media Marketing , 2000
Business Development  , 2000
Digital Marketing , 15000
Content Writing , 5000
Business Development  , 3000
Content Writing , 1000
Web Development , 8000
Graphic Design , 2500
Digital Marketing , 1000
Market Research ,0 
Business Development  , 10000
Mobile App Development , 5000
Operations , 1000
PHP Development , 7000
Business Development  , 1000
Mobile App Development , 1000
Content Writing , 2000
Content Writing , 1000
Content Writing , 10000  
Content Writing , 1500
Web Development , 5000
Business Development  , 1000
Business Development  , 10000
App Store Optimisation , 1500
Digital Marketing , 15000
Content Writing , 5000
Social Media Marketing , 5000
Content Writing ,0 
Web Development , 7000
Social Media Marketing , 1500
Content Writing , 3500
Graphic Design , 5000
Admission Counseling , 5000
Graphic Design ,0 
Digital Marketing ,0 
English Language SME , 20000
Business Development  , 5000
Human Resources  , 1000
Graphic Design , 2500
Graphic Design , 2000  
Graphic Design ,0 
Marketing , 3000
Digital Marketing , 7000
Social Media Marketing , 1000
Business Development  , 3000
Image Processing , 2500
Digital Marketing , 5000
Business Development  , 2500
Business Development  , 7000
Mobile App Development , 1000
Mobile App Development , 7000
Web Development , 2000
Web Development ,0 
Mobile App Development , 2000
Content Writing ,0 
Business Development  , 5000
Business Development  , 5000
Business Development  , 2500 /week 
Digital Marketing , 5000
Content Writing , 4000
Business Development  , 4000
Law/ Legal , 500 /Task 
Web Development , 5000
Digital Marketing , 1000
Business Development  , 1000
Android App Development , 5000
Social Media Marketing ,0 
Content Writing , 13000
Graphic Design , 15000
Graphic Design , 1000
Web Development , 10000
UX/UI Development , 5000
Instructional Designing , 15000
Content Writing , 5000
Student Mentoring , 5000
Animation Design , 15000
Web Development , 1000
Android App Development , 20000
Business Development , 5000
Content Writing , 1500
Research , 3000
Web Development , 10000
Graphic Design ,0 
3D Modeling , 3000
Data Analytics , 4000
Web Testing , 20000
Web Development , 20000
Business Development  , 5000
Mobile App Development , 20000
Sales and Marketing , 10000
Campus Ambassador ,0 
Web Development , 1000
Mobile App Development , 5000
Graphic Design , 5000
Web Development , 10000
Web Development , 5000
Graphic Design , 10000
Computer Vision/Machine Learning , 10000
Web Development , 5000
Business Development  , 5000
Operations , 8000
Content Writing , 8000
Social Media Marketing , 2000
Illustration , 1000
Web/Data Scraping , 3000
Digital Marketing , 10000
Web Development , 1000  
Data Entry , 2000
Business Development  , 6000  
Video Making/Editing , 1000
Graphic Design , 5000
Content Writing , 2000
Content Development  , 20000
DevOps , 1000
Social Media Marketing  , 3000
Content Development  , 20000
Content Writing , 7000
Product Analytics , 10000
Digital Marketing , 4000
Business Development  , 5000
Mobile Game Development  , 8000
Business Development , 1000
Web Development , 5000
System Administration , 8000
Lead Generation , 2000
Marketing , 3000
Search Engine Optimization  , 1000
Content Writing , 4000
Web Development , 5000
Digital Marketing , 5000
Business Development , 1000
Graphic Design , 7000
Marketing , 2000
2D Animation , 2000
Teaching  , 4000
Civil Engineering , 4000
Web Development , 5000
Digital Marketing , 5000
Business Development  , 1000
Market Research , 4000
Content Writing , 5000
Graphic Design , 5000
Business Development  , 5000
Social Media Marketing , 5000
Operations , 7000
Social Media Marketing , 3000
Business Development  , 1900
Content Writing , 5000
Business Development  , 2000
Web Development , 2000
Business Development  , 12000
Content Writing , 7000
Business Development  , 1000
Content Research , 3000
Content Writing , 400 /week 
Product Design , 8000
Social Media Marketing ,0 
Artificial Intelligence  , 7000
Business Development  , 15000
Digital Marketing , 3000
Web App Development  , 6000
Subject Matter Expert  , 5000
Digital Marketing , 1000
Content Writing , 5000
Web Development , 8000
Graphic Design , 8000
Web Development , 1000
Telecalling , 2000
Customer Service , 5000
Content Writing , 1000
Business Development  , 2000
Web Development , 2000
Mobile App Development , 15000-19000  
Digital Marketing , 4000
Mobile App Development , 5000
Digital Marketing ,0 
Human Resources  , 6000
Human Resources  , 3000
Graphic Design , 2000  
Digital Marketing , 2500
Mobile App Development , 10000
Content Writing , 3000
Web Development ,0 
Web Development , 30000
Fundraising ,0 
Video Making/Editing , 6000
Social Media Marketing , 3000
Sales , 5000
Digital Marketing , 6000
Graphic Design , 3000
Content Writing , 1000
SQL Development , 5500
Software Development , 15000
Social Media Marketing , 5000
Human Resources  , 5000
Lead Generation , 5000
Social Media Marketing , 8000
Mobile App Development , 7000
Graphic Design , 1000
Web Development , 7000
Web Development , 7000
Business Development  , 25000
Content Writing , 2000
Deep Learning , 17000
Video Making/Editing , 1000
Android Development , 10000
Content Writing  , 2000
Content Writing , 2000
Business Development  , 1000
Web Development , 1000
Business Consulting , 2000
Fashion Design , 1000
Digital Marketing , 2500
Marketing , 1500
Telecalling , 8000
Creative Design , 1000
Front End Development , 10000
Web Development , 10000
Content Writing , 1000
Video Making/Editing & Animation , 4000
Business Development  , 10000
Business Development  , 1000
Business Development  , 10000
Content Writing , 3000
Client Servicing , 5000
Digital Marketing , 1000
Business Development  , 1000
Business Development  , 3000
Social Media Marketing , 1000
Content Writing , 4000
Web Development , 5000
iOS Development , 3000
Marketing , 1000
Business Research , 3500
Mobile App Development , 4000
Content Writing , 1500
Cartooning , 5000
Web Development , 1000
Law/ Legal ,0 
Mobile App Development , 7000
Content Writing , 15000
Graphic Design , 3000
Business Development  , 1000
Video Making/Editing , 7500
Web Development , 5000
Motion Graphics , 8000
Content Writing , 1000
Business Development  , 1200
Web Development , 5000
Education Counseling , 8000
Business Development  , 2000
Graphic Design , 1500
Content Writing , 5000
Web Development , 8000
Web Development , 10000
Marketing , 15000
Operations , 5000
Motion Graphics Design , 5000
Content Writing , 10000
Digital Marketing , 6000
Video Making/Editing , 2000
Digital Marketing , 1000
Marketing , 5000
Social Media Marketing , 12000
Marathi Language Association  , 15000
Gujarati Language Association  , 15000
Content Writing  , 15000
Question Solving  , 1000
Mobile App Development , 2000
Social Media Handling , 1000
Content Writing , 1000
Proofreading , 6000
Social Media Marketing , 2000
Graphic Design , 5000
Transcript Writing , 2000
Web Development , 9000
Business Development  , 15000
Social Media Marketing , 1000
Graphic Design , 10000
Web Development , 4000
Web Development , 2500
Backend Engineering , 25000
Quality Analysis , 15000
Java Development , 25000
Python Development , 20000
Business Development  , 4000
Web Development , 2000
Business Development  , 4000
Motion Graphics & Animation , 2000
Web Development , 1000
Animation , 2500
Content Writing , 1500
Web Development , 1000
Social Media Marketing , 10000
Web Development , 12000
Marketing , 4000
Content Writing , 1000
Content Writing , 6000
Graphic Design , 4000
Content Writing , 8000
Business Development  , 5000
Digital Marketing , 1000
Graphic Design , 5000
Social Media Marketing , 1500
Content Writing , 2000
Digital Marketing , 2000
Game Master For Virtual Escape Rooms , 10000
Web Development , 2000
Music Production/Composing , 8000  
Poster Desgin , 1000
Digital Marketing , 2000
Fullstack Web Engineering , 12000
Video Making/Editing , 4000  
Adobe Illustrator/After Effects , 10000
Fullstack Web Engineering , 12000
Video Making/Editing , 4000  
Adobe Illustrator/After Effects , 10000
Advanced Deep Learning AI , 7000
Data Mining , 5000
Digital Marketing , 5000
Marketing , 10000
Software Engineering , 10000
Python/Django Development , 12000
Social Media Marketing , 5000
Research & Case Studies  , 6000
Content Writing , 100
Graphic Design , 2500
Social Media Marketing , 1000
Content Writing , 3000
Content Writing , 5000
Web Development , 4000
Video Making/Editing , 5000
Business Development  , 3500
Social Media Marketing , 2000
Digital Marketing , 1000
PHP Development , 6000
Video Making/Editing , 4000
Marketing , 2000
Business Development  , 9500
Web Development , 2000
Digital Marketing , 1000
COVID-19 Crowdfunding , 200
Social Media Marketing , 1000
Scalable Database Architecture , 20000
Business Development  , 8000
Market Research Concept Research , 5000  
Online Singing Tutoring  , 1000
